X,Y,Z,MaximumInscribedSphereRadius
36.4228019714,12.3303823471,31.9594612122,2.86549158755
36.5077629089,12.3795633316,31.9402198792,2.86102204634
36.5922622681,12.427359581,31.9163646698,2.85524908856
36.6781959534,12.4754066467,31.8983955383,2.84950830411
36.7626190186,12.5257558823,31.8798599243,2.84413808662
36.8472175598,12.5760498047,31.8621368408,2.83899715074
36.9301605225,12.6277828217,31.8411941528,2.83356766237
37.0151481628,12.6784315109,31.8262367249,2.83004670388
37.099105835,12.7305793762,31.8107242584,2.82709016664
37.1839485168,12.7808208466,31.7939338684,2.82358854434
37.2674827576,12.8330411911,31.7766151428,2.82147588965
37.3502044678,12.8874425888,31.7623558044,2.82070988342
37.4344329834,12.9390640259,31.7467975616,2.81967236556
37.5167961121,12.993560791,31.730764389,2.81910634559
37.599155426,13.0486469269,31.7170467377,2.81916901259
37.6859474182,13.095995903,31.7021999359,2.81573311979
37.7730331421,13.1441631317,31.6927070618,2.81159985722
37.8581924438,13.1944227219,31.6777591705,2.80482324933
37.9413757324,13.2478733063,31.6626853943,2.79846986733
38.0247077942,13.3005437851,31.6461906433,2.79228373129
38.1068344116,13.3554801941,31.631061554,2.78393664823
38.1870040894,13.4118652344,31.6111869812,2.77454136006
38.2658042908,13.469959259,31.5905132294,2.76557696173
38.3418807983,13.5279197693,31.5616073608,2.7546446374
38.4166221619,13.5888271332,31.5352096558,2.74330309563
38.4919242859,13.6481142044,31.50664711,2.73382376999
38.5688247681,13.7051353455,31.477563858,2.72456057068
38.6430511475,13.7660198212,31.449432373,2.71466951571
38.7194328308,13.8242387772,31.4215507507,2.70534462044
38.7962532043,13.8815011978,31.3929195404,2.69646959207
38.8706092834,13.9383869171,31.3576107025,2.68727686311
38.9446678162,13.9962253571,31.3233375549,2.68042473788
39.0201454163,14.0555429459,31.2952976227,2.67423531484
39.0957679749,14.1148605347,31.2677021027,2.66761457931
39.166015625,14.1792354584,31.2373561859,2.65391392928
39.2372398376,14.2437114716,31.2095489502,2.64232622556
39.3077392578,14.3094291687,31.1829414368,2.63075986181
39.3800086975,14.374956131,31.1608104706,2.6193519973
39.4497756958,14.4422302246,31.1363716125,2.60769847588
39.5210037231,14.5070981979,31.1095314026,2.59658235869
39.5885848999,14.5772094727,31.0866928101,2.58325677706
39.6548576355,14.6477041245,31.0614318848,2.57075076885
39.7237091064,14.7173490524,31.0411338806,2.55939096288
39.7934913635,14.7857189178,31.0197734833,2.55029101228
39.8641471863,14.8552188873,31.0061569214,2.54190673339
39.9348564148,14.9240846634,30.9901618958,2.53450277099
40.0057640076,14.9931898117,30.9762020111,2.52670038927
40.0757026672,15.0629644394,30.960729599,2.51900668712
40.1440238953,15.1348152161,30.9480495453,2.51173353184
40.212688446,15.2071723938,30.9403858185,2.50623824591
40.2776832581,15.282538414,30.9301433563,2.5020195385
40.3451004028,15.3558626175,30.9213695526,2.49751285079
40.4114341736,15.4301681519,30.9123325348,2.49306791913
40.4771499634,15.5049285889,30.9023971558,2.48862298748
40.5409622192,15.581580162,30.8944683075,2.48683120905
40.603061676,15.6598920822,30.8899936676,2.48532852855
40.6641654968,15.7390737534,30.8893928528,2.484963478
40.7252388,15.8182210922,30.8875675201,2.48537005769
40.7871589661,15.8966293335,30.8824234009,2.48739538193
40.8493270874,15.9750499725,30.8822841644,2.49105532834
40.909942627,16.0546474457,30.8828754425,2.49471527474
40.9673080444,16.1364955902,30.8794803619,2.49906668901
41.0231132507,16.2194404602,30.8767681122,2.50402026076
41.0773925781,16.3033847809,30.8790798187,2.50864440795
41.1282310486,16.3895397186,30.8814220428,2.51329204418
41.1778259277,16.4764289856,30.8838253021,2.51739933061
41.2233047485,16.5654792786,30.884645462,2.52111973157
41.2664337158,16.65574646,30.8855285645,2.52491621231
41.3142623901,16.7434272766,30.8904533386,2.52989873868
41.3583679199,16.8331451416,30.8930530548,2.53436498942
41.4020271301,16.9231739044,30.895734787,2.53960322657
41.4451446533,17.0133647919,30.899105072,2.5451040502
41.484046936,17.1054458618,30.9013385773,2.55036879032
41.5262756348,17.1960258484,30.9059009552,2.55626911425
41.5705223083,17.2857151031,30.9101066589,2.56216943818
41.6118354797,17.3767604828,30.9105052948,2.56791449205
41.6557769775,17.4665164948,30.9153900146,2.57336224713
41.6999359131,17.555973053,30.923116684,2.5799681729
41.7411842346,17.6469116211,30.9285926819,2.58714454781
41.7818183899,17.7381305695,30.9343013763,2.59440286996
41.8242683411,17.8281650543,30.9445228577,2.60388259668
41.8661346436,17.9183864594,30.955291748,2.6133623234
41.9044952393,18.0104618073,30.9621143341,2.62199640067
41.9406280518,18.1030044556,30.9743003845,2.62869758726
41.9734954834,18.1971111298,30.98204422,2.63440297129
42.0067939758,18.2910785675,30.9902439117,2.63954956102
42.0374641418,18.3858070374,30.9997177124,2.64609003365
42.066028595,18.481098175,31.0100650787,2.65026097943
42.0932006836,18.5769443512,31.0189628601,2.65324694936
42.1220817566,18.672454834,31.0259971619,2.65652730815
42.1512641907,18.7680606842,31.0292015076,2.65926857909
42.1807746887,18.8636341095,31.0288715363,2.65930204981
42.2064361572,18.9601860046,31.0250282288,2.65565757475
42.2227401733,19.0586643219,31.0187778473,2.64881143877
42.2379608154,19.1573982239,31.0141277313,2.64107898648
42.2530822754,19.2559394836,31.0058517456,2.63394444078
42.2654075623,19.3546581268,30.9955348969,2.6271007512
42.2820281982,19.4529399872,30.9870948792,2.61966293369
42.2956085205,19.5515422821,30.9775371552,2.61197504552
42.3102073669,19.6495456696,30.963924408,2.60580824549
42.3227424622,19.748374939,30.9552364349,2.59861441751
42.3361701965,19.8467388153,30.9429588318,2.59202056511
42.3462867737,19.9454479218,30.9305515289,2.58456064808
42.3570899963,20.0443763733,30.9204711914,2.57711796879
42.3631362915,20.1438713074,30.9124698639,2.56851413986
42.366104126,20.2436351776,30.9059848785,2.55985767897
42.3701858521,20.3434886932,30.9029331207,2.55110036686
42.3718452454,20.4431991577,30.8956451416,2.54013784509
42.3721809387,20.543264389,30.8964271545,2.52944572593
42.3672027588,20.6431312561,30.8953742981,2.51841907119
42.3605575562,20.7429466248,30.8951587677,2.50445976827
42.3573722839,20.8428592682,30.8914890289,2.49247472759
42.3540229797,20.9427928925,30.8943347931,2.48225789076
42.3457107544,21.0424613953,30.8949203491,2.47236384154
42.3367843628,21.1420555115,30.8964176178,2.46286953836
42.3274917603,21.2415752411,30.8992824554,2.45309046621
42.318977356,21.3411865234,30.9005126953,2.44465563238
42.3100471497,21.4407291412,30.9053382874,2.4372465377
42.2994346619,21.5401821136,30.9055767059,2.42827713271
42.2871818542,21.6392688751,30.9115982056,2.42112398323
42.2775306702,21.73878479,30.9137954712,2.41513287397
42.2679786682,21.8383331299,30.9141426086,2.41119918287
42.2542419434,21.9371929169,30.9208889008,2.40563618494
42.2435150146,22.0366687775,30.9225788116,2.40148295232
42.2314910889,22.1359424591,30.919128418,2.39716823872
42.2182197571,22.235004425,30.9168930054,2.39154870667
42.2103881836,22.3346424103,30.9131641388,2.38650696173
42.1999053955,22.4339733124,30.9078388214,2.38328929379
42.1873474121,22.5331039429,30.9038639069,2.37948978599
42.1732406616,22.6320228577,30.899055481,2.37381536904
42.1618461609,22.7311096191,30.8916225433,2.36898170517
42.1480522156,22.8298282623,30.8837375641,2.36303817367
42.138168335,22.9287071228,30.8727283478,2.35757852381
42.1267433167,23.0274810791,30.8619918823,2.35144291201
42.1141281128,23.1258506775,30.8498401642,2.34517006921
42.1064910889,23.2243309021,30.8335514069,2.33967150892
42.0962982178,23.323184967,30.8224925995,2.33400531023
42.0856056213,23.4215641022,30.8079662323,2.3276545112
42.0811386108,23.5202846527,30.7924633026,2.32116874556
42.0710449219,23.6184253693,30.7761936188,2.31645029692
42.0600585938,23.7170581818,30.7637844086,2.31227024569
42.0449905396,23.8154468536,30.7541542053,2.30867662509
42.0311508179,23.9137172699,30.7415981293,2.30556302804
42.0213356018,24.0125770569,30.7301311493,2.30317639807
42.0114593506,24.1115970612,30.7197875977,2.30134689691
42.0000572205,24.2098045349,30.7041931152,2.29962363011
41.9901809692,24.3072490692,30.6836090088,2.2964160737
41.9837760925,24.4041805267,30.6594600677,2.29125638364
41.9814071655,24.5010700226,30.6345119476,2.28609669358
41.981552124,24.5982761383,30.6109809875,2.28094061348
41.9744796753,24.6948413849,30.5859870911,2.2754249394
41.9720191956,24.7902908325,30.5561237335,2.27226625712
41.969455719,24.8867855072,30.5300102234,2.26888250079
41.9646492004,24.9828166962,30.5025043488,2.26437082441
41.9601898193,25.0783557892,30.4732494354,2.26249030085
41.9535522461,25.1750144958,30.4484081268,2.26107935012
41.9444046021,25.2713317871,30.4230461121,2.25881244506
41.934627533,25.3677997589,30.3985557556,2.25517612051
41.9278488159,25.4645652771,30.3742198944,2.25326664086
41.9170188904,25.5616283417,30.35247612,2.25102825168
41.9033355713,25.659368515,30.3369235992,2.24913033855
41.8917961121,25.7575035095,30.3208675385,2.24736111963
41.8814849854,25.8557395935,30.3048019409,2.24365299309
41.8671875,25.953874588,30.2921409607,2.24109461554
41.8545913696,26.0523376465,30.279800415,2.23873790002
41.8402557373,26.1507472992,30.26902771,2.23575921959
41.8270454407,26.2494773865,30.2585983276,2.2344429489
41.8124504089,26.3480300903,30.249540329,2.23312667822
41.793674469,26.4460830688,30.2449092865,2.23166693773
41.7741355896,26.5439167023,30.2376785278,2.23301581745
41.7553672791,26.6417503357,30.2277164459,2.23443323514
41.7349014282,26.7394580841,30.2228088379,2.23581013675
41.713809967,26.8371181488,30.2188301086,2.23784704867
41.6930007935,26.9346618652,30.210735321,2.23993401207
41.6708183289,27.0318241119,30.2015228271,2.24202097548
41.6456985474,27.1283073425,30.193479538,2.24331231103
41.6172943115,27.2236919403,30.1830883026,2.24445057157
41.5856056213,27.318145752,30.1741161346,2.24558883212
41.5522918701,27.4122600555,30.1685028076,2.24566629173
41.5238418579,27.5070667267,30.1537418365,2.24490798432
41.4970397949,27.6014842987,30.1338100433,2.24466839667
41.4651451111,27.6936149597,30.1118488312,2.24448368031
41.432964325,27.7858848572,30.090675354,2.24395304549
41.4056625366,27.8784942627,30.0645828247,2.24280059653
41.3812179565,27.9713687897,30.0367221832,2.24210262993
41.3585624695,28.0645275116,30.0080852509,2.24213143794
41.3348388672,28.1557350159,29.9744720459,2.24260821259
41.3089637756,28.24559021,29.9390792847,2.24347240318
41.279914856,28.3369674683,29.9100246429,2.24513060614
41.2543182373,28.4266300201,29.8740673065,2.24695363499
41.2268066406,28.5174751282,29.8411808014,2.24757312604
41.2075309753,28.6079521179,29.8044776917,2.24871819017
41.2006263733,28.6955909729,29.7563323975,2.25254739075
41.1815071106,28.7820987701,29.7103672028,2.25813822074
41.1570510864,28.8707180023,29.6710128784,2.26366693248
41.1293754578,28.9591846466,29.6328964233,2.27059770101
41.0976753235,29.0455513,29.5922794342,2.27989121642
41.076587677,29.1317749023,29.5471858978,2.28905043912
41.0670318604,29.2183246613,29.4977378845,2.29626934447
41.0511169434,29.3038883209,29.4490413666,2.30054577892
41.0220565796,29.3841342926,29.3949508667,2.30316959817
40.98462677,29.4602031708,29.3412189484,2.30240446446
40.9420204163,29.5359630585,29.2918567657,2.29871944617
40.8996925354,29.6125946045,29.2434749603,2.29477763109
40.8559951782,29.6858100891,29.1912002563,2.29158633833
40.8081970215,29.7585964203,29.1420269012,2.28819379511
40.7598762512,29.8329353333,29.0957279205,2.28452394041
40.7089576721,29.9032726288,29.0460834503,2.28103497702
40.6602478027,29.9755210876,28.9970016479,2.27908178489
40.6122932434,30.0494537354,28.9496326447,2.27713602305
40.5610466003,30.1216678619,28.9031391144,2.27609686827
40.5085945129,30.1930179596,28.8566074371,2.27509066145
40.458442688,30.2654132843,28.8092155457,2.27427123384
40.4097938538,30.3388748169,28.7618808746,2.2737779441
40.3600997925,30.4119148254,28.7149715424,2.27350784865
40.3092384338,30.4835643768,28.667011261,2.27322013678
40.2600746155,30.5555801392,28.6179733276,2.27293095811
40.2159423828,30.6301689148,28.5681209564,2.27281595068
40.1721916199,30.7028694153,28.515165329,2.27140574916
40.1289978027,30.7760658264,28.46251297,2.26873993301
40.0869140625,30.8467388153,28.4055786133,2.26513885555
40.0479774475,30.9195976257,28.3492641449,2.26112343539
40.0083847046,30.988609314,28.2886867523,2.25740737682
39.9678497314,31.056848526,28.2278327942,2.25481999113
39.927192688,31.1258335114,28.1679401398,2.24845922909
39.8911590576,31.1970615387,28.1076965332,2.24178890854
39.8587760925,31.2649669647,28.0417499542,2.23574947358
39.8277740479,31.3287010193,27.9711475372,2.22958996508
39.790271759,31.394235611,27.9055404663,2.21832480863
39.7592315674,31.4571151733,27.834186554,2.20817624563
39.7301292419,31.5187759399,27.7610168457,2.20112179022
39.697971344,31.5786762238,27.6876792908,2.19603877005
39.6643104553,31.6406097412,27.6167755127,2.18853327218
39.6306152344,31.6987800598,27.5426712036,2.18245277382
39.5941162109,31.7570343018,27.470035553,2.17816529237
39.5553741455,31.8103046417,27.3947372437,2.17470472436
39.5180015564,31.8669090271,27.3212471008,2.17183349441
39.4791374207,31.9247188568,27.2494773865,2.17102816709
39.4405441284,31.9817752838,27.176990509,2.17119872711
39.3991699219,32.0351257324,27.1031913757,2.17100823472
39.3609924316,32.0916366577,27.0300807953,2.17130638096
39.3240623474,32.1495819092,26.9573421478,2.1716045272
39.2849349976,32.2052841187,26.8840141296,2.17565103596
39.243976593,32.2576141357,26.8091831207,2.18132258867
39.2038230896,32.3069725037,26.7319660187,2.18699414139
39.1652450562,32.3550300598,26.6531906128,2.19643070454
39.1246871948,32.4055900574,26.577009201,2.20576370406
39.086769104,32.4545974731,26.4984817505,2.21617086831
39.0492706299,32.5013046265,26.4183368683,2.2271860597
39.0099487305,32.5469932556,26.3385238647,2.24057806872
38.96900177,32.5952110291,26.2610530853,2.25297067135
38.9300231934,32.6440048218,26.1829166412,2.26694717467
38.8938484192,32.6913833618,26.1025485992,2.28227654427
38.857963562,32.7370223999,26.0211315155,2.29770728793
38.8202934265,32.7808570862,25.9394340515,2.31400701185
38.7816162109,32.825553894,25.8582649231,2.33063974315
38.7466316223,32.879825592,25.7823390961,2.34344394969
38.7187309265,32.9455223083,25.7121143341,2.3425159128
38.6956367493,33.0134086609,25.642364502,2.33985922504
38.6780891418,33.0858383179,25.5756759644,2.33445156322
38.6568374634,33.1520004272,25.5037078857,2.33157822836
38.6419029236,33.2220916748,25.4341201782,2.32494011954
38.6294822693,33.2968482971,25.3688049316,2.31809880784
38.6094322205,33.3636817932,25.2972488403,2.31624840467
38.588142395,33.4266815186,25.222114563,2.3143980015
38.5733566284,33.4915618896,25.1473884583,2.31373083873
38.5633201599,33.5576934814,25.0729904175,2.31393065568
38.5492248535,33.6197776794,24.9958324432,2.31879268922
38.5300636292,33.6777496338,24.9160518646,2.32581492768
38.509765625,33.7348670959,24.8358478546,2.33283716613
38.492351532,33.7944335938,24.7574462891,2.33985940459
38.4818229675,33.859752655,24.6830711365,2.34673281866
38.4773750305,33.9298973083,24.6118850708,2.3531050845
38.4689331055,33.9954605103,24.5369472504,2.36446549458
38.4570083618,34.0554504395,24.4575710297,2.37582590467
38.4439888,34.1104316711,24.3742141724,2.38959014926
38.4332733154,34.1646270752,24.2902793884,2.40866060163
38.4298782349,34.2280731201,24.2138500214,2.42485949087
38.4336700439,34.2969894409,24.1411514282,2.4352816352
38.4406242371,34.362739563,24.0660018921,2.44869396309
38.4519386292,34.4374961853,24.0004940033,2.45524466989
38.466632843,34.5092735291,23.9321022034,2.46101312
38.4927864075,34.5823783875,23.8692722321,2.46209943517
38.5190620422,34.6541366577,23.8047142029,2.4593295369
38.5489616394,34.7246704102,23.7403869629,2.45741031346
38.5815315247,34.7911720276,23.6730213165,2.45554991752
38.6120681763,34.8553924561,23.6027259827,2.45577330342
38.6439933777,34.9242858887,23.5375843048,2.45657897734
38.6775131226,34.9926490784,23.4726314545,2.45738465126
38.7120132446,35.0589027405,23.4061565399,2.45918649463
38.7441444397,35.1287727356,23.3421440125,2.46117753008
38.7745323181,35.19789505,23.2765617371,2.46447043433
38.8101577759,35.2645835876,23.2110862732,2.46797435758
38.8446350098,35.3286972046,23.142496109,2.47283505214
38.8792533875,35.394908905,23.076007843,2.47525896069
38.9113883972,35.4626350403,23.0097541809,2.47825186586
38.9424514771,35.5359725952,22.949306488,2.47966860239
38.9781074524,35.6045875549,22.886100769,2.48243008913
39.0128593445,35.6718482971,22.8206768036,2.48489191577
39.044128418,35.7463569641,22.7615718842,2.48676908353
39.0798187256,35.8209114075,22.7057514191,2.48352141919
39.1285896301,35.8903961182,22.6527252197,2.47366728336
39.1738243103,35.9642906189,22.6028060913,2.46397107209
39.212184906,36.0444221497,22.5569801331,2.45531773472
39.250957489,36.1257476807,22.5135345459,2.44678856962
39.2935943604,36.2031936646,22.4666881561,2.43891333776
