X,Y,Z,MaximumInscribedSphereRadius
36.2158241272,14.863489151,51.443271637,1.99480758483
36.3068580627,14.8484926224,51.4045028687,1.99049217026
36.3965911865,14.8349666595,51.3623657227,1.98604594138
36.4861679077,14.8201808929,51.3203086853,1.98264632032
36.577835083,14.8094167709,51.2814369202,1.9796197321
36.6686592102,14.8000993729,51.2405319214,1.97787543972
36.7573890686,14.7878847122,51.1959228516,1.97557245609
36.8475151062,14.7744779587,51.1544342041,1.97374105849
36.9372787476,14.7673549652,51.1107521057,1.97391789965
37.0279273987,14.7586269379,51.0692443848,1.97464607436
37.1187934875,14.7526454926,51.0277442932,1.97540705079
37.2105827332,14.7423353195,50.9890022278,1.97677534198
37.3051338196,14.7370853424,50.9568786621,1.97894526982
37.400894165,14.7314624786,50.928188324,1.98276472498
37.4963378906,14.7266168594,50.8986244202,1.98737580715
37.5925598145,14.7219772339,50.8714485168,1.99119173918
37.6897392273,14.7178182602,50.8476829529,1.99486737994
37.7871894836,14.7177677155,50.8246841431,1.99803236319
37.8832931519,14.7171115875,50.7968978882,2.0012524489
37.9791946411,14.7205915451,50.7685890198,2.00267300495
38.0761795044,14.7239999771,50.7441329956,2.00455284947
38.1731452942,14.7285919189,50.7198295593,2.00644330911
38.2697410583,14.7335948944,50.6942367554,2.00586717343
38.3654327393,14.7421092987,50.66614151,2.00335218369
38.4604110718,14.7564220428,50.6379852295,2.00130528069
38.5551338196,14.7689037323,50.6082038879,1.99873141146
38.649772644,14.7830677032,50.5788841248,1.99400820376
38.7421379089,14.8005628586,50.5445899963,1.98896154552
38.8357582092,14.818104744,50.5139579773,1.98516584991
38.9294967651,14.8367996216,50.4843215942,1.98199219783
39.0218276978,14.8561754227,50.4510612488,1.97675377326
39.1125068665,14.8808364868,50.4164772034,1.97124816388
39.206111908,14.9013690948,50.3878707886,1.96972717101
39.3002281189,14.9212656021,50.3602638245,1.96847355905
39.3918151855,14.9419298172,50.3256797791,1.96674446226
39.4857559204,14.9629249573,50.2981681824,1.96636669468
39.5808944702,14.9864902496,50.2764472961,1.9659889271
39.6740188599,15.0139045715,50.2526741028,1.9632113436
39.7610855103,15.0459527969,50.2149505615,1.9546904058
39.8464813232,15.0823144913,50.1765365601,1.946230925
39.9301071167,15.1233453751,50.1400413513,1.93825181817
40.0135688782,15.1635284424,50.1020431519,1.93118968638
40.0986480713,15.2014417648,50.0652580261,1.92412755459
40.1850967407,15.2374992371,50.0298690796,1.91706542279
40.271686554,15.2734613419,49.994884491,1.91069089418
40.3554344177,15.3153114319,49.9594535828,1.9026647023
40.4356994629,15.3614664078,49.9213218689,1.89692430077
40.5191612244,15.4038152695,49.8861274719,1.89202096705
40.6043205261,15.4443445206,49.8526000977,1.88838488991
40.6864089966,15.4901323318,49.8179931641,1.88672172337
40.7720985413,15.5314216614,49.7870903015,1.88522498656
40.8576927185,15.5743989944,49.758014679,1.88452943447
40.942741394,15.6195411682,49.7306632996,1.88629338391
41.0279426575,15.6640825272,49.7028465271,1.88925209483
41.1126670837,15.7086696625,49.6736221313,1.89213709772
41.195930481,15.7561578751,49.6448707581,1.89590883215
41.2771873474,15.8076648712,49.6172485352,1.90141808713
41.3604621887,15.8558206558,49.5895271301,1.90827746014
41.4449768066,15.9009008408,49.5604705811,1.91396793729
41.524230957,15.9552183151,49.5321578979,1.91383102358
41.5986022949,16.0121841431,49.4968910217,1.91122423843
41.6728363037,16.0713748932,49.4652557373,1.90485412834
41.7477226257,16.1299972534,49.43409729,1.89981140708
41.819519043,16.1930065155,49.4042129517,1.89620071134
41.8934020996,16.2531280518,49.3735160828,1.8935176544
41.9699707031,16.3116569519,49.3462524414,1.89461787124
42.0455780029,16.3731575012,49.3232078552,1.89749917355
42.1165275574,16.439825058,49.3001251221,1.89984420848
42.1847686768,16.5075740814,49.2723655701,1.89749295807
42.2527122498,16.5768203735,49.2476768494,1.89689557394
42.3187942505,16.6473522186,49.2218208313,1.89625197669
42.377822876,16.7238368988,49.1957550049,1.88849090011
42.4379463196,16.7989616394,49.1681060791,1.88366176924
42.4972038269,16.8768177032,49.1471710205,1.88019548896
42.5561256409,16.9561729431,49.131149292,1.87858535984
42.6171417236,17.0331497192,49.1119804382,1.87793822832
42.6765518188,17.1115131378,49.0930862427,1.8784727333
42.7319488525,17.1931381226,49.0760040283,1.8794682423
42.7881202698,17.2746067047,49.0612869263,1.88180187066
42.8498764038,17.3520755768,49.0465164185,1.88638335253
42.9092445374,17.4307098389,49.0291519165,1.8909648344
42.9650306702,17.5114383698,49.0096130371,1.89469315637
43.0182151794,17.5951404572,48.9917526245,1.89852171889
43.0745353699,17.6761226654,48.9801635742,1.90266737106
43.1375923157,17.7516307831,48.970615387,1.90934540125
43.1915550232,17.8354988098,48.9568099976,1.91373015541
43.2391777039,17.9237747192,48.9393310547,1.91853758387
43.2888259888,18.0087890625,48.921081543,1.92025559072
43.3340644836,18.0959835052,48.9023284912,1.92238643778
43.3772087097,18.1849460602,48.8866500854,1.9252463785
43.4234580994,18.2725982666,48.8728065491,1.93083592518
43.4660377502,18.3615379333,48.8552894592,1.93466087356
43.5084457397,18.450838089,48.8396263123,1.93848582194
43.5506095886,18.5402965546,48.8244857788,1.9411341952
43.5935668945,18.6291732788,48.8080215454,1.94448319891
43.6322860718,18.7206878662,48.7961425781,1.94715241542
43.6722602844,18.8107528687,48.7780532837,1.95161048283
43.7108306885,18.9009780884,48.757850647,1.95606855024
43.7434577942,18.9941883087,48.7421875,1.95975522353
43.7740364075,19.0872955322,48.7218742371,1.95985683136
43.8026351929,19.1799449921,48.696762085,1.9600901695
43.8294448853,19.2737674713,48.6744918823,1.96088555666
43.8590431213,19.3670215607,48.6534233093,1.96187521758
43.8857727051,19.4617900848,48.6354598999,1.96448971617
43.9115066528,19.5564289093,48.6153335571,1.96642793791
43.9359550476,19.6504402161,48.5912055969,1.96827840752
43.9552497864,19.745595932,48.5671157837,1.96913032318
43.9725265503,19.841299057,48.5436935425,1.96892367625
43.9918632507,19.9375095367,48.52394104,1.96682357119
44.0104026794,20.0333633423,48.5020484924,1.96506519327
44.025390625,20.1284103394,48.474822998,1.96021545652
44.0348587036,20.2240810394,48.4468040466,1.9543554392
44.0438842773,20.3206958771,48.4223861694,1.94804763293
44.0537834167,20.4162349701,48.3940887451,1.94098440504
44.0600585938,20.5109558105,48.362411499,1.93437708651
44.0692558289,20.6060886383,48.3327522278,1.92763990204
44.073425293,20.7027721405,48.3073730469,1.92004443082
44.0730171204,20.7987499237,48.2790641785,1.91097783703
44.0762443542,20.8958206177,48.2549476624,1.90279489223
44.0764884949,20.9932250977,48.2320480347,1.89573609123
44.0762252808,21.0901012421,48.2072639465,1.88889236928
44.0792732239,21.186296463,48.1795501709,1.88284686952
44.0731277466,21.2828941345,48.1543807983,1.87511998522
44.0677757263,21.3788394928,48.126499176,1.86718024668
44.0617904663,21.4747085571,48.0985717773,1.86281645148
44.0604362488,21.5715732574,48.0733146667,1.85996375915
44.0581970215,21.668510437,48.0482444763,1.85710516858
44.0491371155,21.7655677795,48.0257339478,1.85279370809
44.0388374329,21.8616943359,47.9998970032,1.85050140121
44.0299263,21.957365036,47.9716873169,1.84889942272
44.0198554993,22.0540866852,47.9482192993,1.84794381221
44.0135688782,22.1500396729,47.9202651978,1.84864227954
44.0062103271,22.2461948395,47.8937149048,1.85121599902
43.9939231873,22.3418960571,47.8668899536,1.85271980509
43.9799499512,22.4374465942,47.8405456543,1.85355037554
43.9593391418,22.5313282013,47.8127441406,1.85248038406
43.9441108704,22.6258525848,47.7835693359,1.85448703147
43.9258117676,22.7200431824,47.7551841736,1.85581761013
43.9035606384,22.8138141632,47.7281723022,1.85528371178
43.8825187683,22.9079036713,47.7013664246,1.855711919
43.8595352173,23.0001831055,47.6701507568,1.85560054591
43.8387947083,23.0939846039,47.641872406,1.85744790934
43.8117523193,23.1864356995,47.615070343,1.85784452077
43.7823486328,23.2778377533,47.5867347717,1.85752199565
43.7539176941,23.3688163757,47.5563621521,1.85658402157
43.7200698853,23.4579353333,47.5257377625,1.85353839584
43.6876487732,23.548500061,47.4981155396,1.85146615703
43.6509361267,23.6373081207,47.47032547,1.84878697791
43.6112365723,23.7257823944,47.4453811646,1.84686748047
43.5731277466,23.8147506714,47.4199714661,1.84480968608
43.534866333,23.9043445587,47.3968582153,1.84141572222
43.4945335388,23.9916534424,47.3692855835,1.83780979941
43.4524002075,24.0791721344,47.3451461792,1.83458019165
43.4117889404,24.1670856476,47.3198738098,1.83211398617
43.3676681519,24.252532959,47.2921600342,1.82994120251
43.3371887207,24.3406028748,47.2559432983,1.82672999978
43.306186676,24.4261283875,47.2137260437,1.824043858
43.2802963257,24.5139694214,47.1734580994,1.82097517285
43.2471618652,24.5999603271,47.134552002,1.81817883324
43.2135848999,24.6856994629,47.0953598022,1.81614222225
43.1789245605,24.7723312378,47.0592308044,1.81636229266
43.1418266296,24.8571300507,47.0210418701,1.8172808035
43.1076049805,24.9434757233,46.983959198,1.81809800564
43.0670509338,25.0275783539,46.9477653503,1.818113065
43.0315818787,25.1150074005,46.9143257141,1.8189567067
42.9928970337,25.1989307404,46.8759346008,1.82221034931
42.954460144,25.2821655273,46.8356819153,1.82564846588
42.9198799133,25.3675403595,46.7966270447,1.82920005553
42.8846588135,25.4523296356,46.7568626404,1.83200189335
42.8481750488,25.5383968353,46.7210350037,1.83637471407
42.8063621521,25.6213951111,46.6837997437,1.84116153921
42.7687644958,25.7041149139,46.6417922974,1.84503197469
42.7341957092,25.7899093628,46.6035614014,1.849010892
42.6975288391,25.8761024475,46.5681533813,1.85330396921
42.659614563,25.9592285156,46.5272865295,1.85678823511
42.624835968,26.04479599,46.4886741638,1.85775095452
42.586315155,26.1272888184,46.4470100403,1.85968006054
42.5551300049,26.2111988068,46.4023895264,1.86080584414
42.5175247192,26.2937393188,46.3604354858,1.8610816668
42.4795646667,26.3792190552,46.3246231079,1.859597973
42.4532814026,26.4611873627,46.2743377686,1.85637059341
42.4324150085,26.5427570343,46.2194480896,1.85304835884
42.4080696106,26.6274795532,46.1720275879,1.85163476711
42.37733078,26.7097568512,46.1237792969,1.85073514178
42.3413467407,26.7937736511,46.0832252502,1.85104415352
42.2980537415,26.8747425079,46.0431442261,1.85312154641
42.2564697266,26.9577846527,46.0058441162,1.85560789632
42.2183990479,27.0415897369,45.9668197632,1.8579109749
42.1797904968,27.1211528778,45.9196281433,1.8599962068
42.1440429688,27.2024765015,45.8734436035,1.86210983642
42.1078033447,27.2854137421,45.8305587769,1.86418740627
42.0738372803,27.3652534485,45.7808113098,1.86555684003
42.0414047241,27.442697525,45.7263908386,1.86804238989
42.0068588257,27.523191452,45.6779327393,1.87128573377
41.9701690674,27.5993080139,45.624130249,1.8765266445
41.9319000244,27.6774959564,45.5749740601,1.88175032935
41.891292572,27.7563362122,45.5284919739,1.88609473391
41.8477516174,27.832025528,45.4794845581,1.89043913848
41.8059196472,27.9089241028,45.4309844971,1.89584900189
41.7658653259,27.9861431122,45.3814620972,1.90130062516
41.7206802368,28.0603351593,45.3317680359,1.90864371081
41.6778144836,28.1385307312,45.2863807678,1.91514583122
41.6367683411,28.2138786316,45.2349510193,1.91977922352
41.5950469971,28.2866134644,45.1799926758,1.92443252056
41.5522155762,28.3595333099,45.1263008118,1.92917541452
41.5072937012,28.4335479736,45.0761833191,1.93391830847
41.4621696472,28.5082378387,45.0271148682,1.93933284267
41.4220161438,28.5806541443,44.97082901,1.94326115755
41.3856048584,28.6537017822,44.912776947,1.94680799477
41.3457260132,28.7269229889,44.8575553894,1.95080994781
41.2998542786,28.798871994,44.8051948547,1.95676558023
41.2591171265,28.8701400757,44.7481460571,1.95787377974
41.223526001,28.9405479431,44.6865539551,1.95803359882
41.1896095276,29.0113887787,44.624584198,1.95938155991
41.1479377747,29.0785560608,44.5631256104,1.96229310384
41.1079292297,29.1454792023,44.5003509521,1.96354722345
41.0671691895,29.2102088928,44.4358215332,1.96408932403
41.0282020569,29.2734222412,44.3687667847,1.96330018906
40.990398407,29.3331775665,44.2979393005,1.96110638734
40.9476127625,29.3915634155,44.2287979126,1.96059553643
40.9057807922,29.4526805878,44.1614570618,1.96250091256
40.8616294861,29.5133571625,44.095287323,1.96626094686
40.8175964355,29.566450119,44.0231742859,1.96447061969
40.779876709,29.6199741364,43.9474563599,1.95970705635
40.7379646301,29.6741657257,43.874458313,1.95673792156
40.6932296753,29.7223300934,43.7990226746,1.95395105009
40.6478157043,29.7688465118,43.7229690552,1.94833778958
40.6061096191,29.816526413,43.645362854,1.94198921932
40.5614509583,29.8599338531,43.5670661926,1.93580794528
40.5172843933,29.9029827118,43.4883003235,1.93059086305
40.472038269,29.9440021515,43.4090995789,1.92510977912
40.4253044128,29.9857444763,43.3310546875,1.92021271136
40.3826065063,30.0258293152,43.2499580383,1.9149623158
40.3414230347,30.0659008026,43.1680679321,1.9077002339
40.2995414734,30.1016292572,43.0844268799,1.8995111645
40.2586555481,30.1411056519,43.0020599365,1.89318605489
40.2177276611,30.1769771576,42.9180679321,1.88679322293
40.1739654541,30.2116718292,42.8350372314,1.8804717277
40.1309051514,30.2497329712,42.7530250549,1.8743442119
40.0838851929,30.2831287384,42.671245575,1.86946108432
40.042301178,30.3193817139,42.5877990723,1.86583461022
40.0003089905,30.3572254181,42.5052146912,1.86309516883
39.960723877,30.3900699615,42.4194374084,1.85823334804
39.9201202393,30.4240474701,42.3345870972,1.8516709437
39.8732337952,30.4543838501,42.2515144348,1.84558410575
39.8269882202,30.485786438,42.1684951782,1.83947928608
39.7901725769,30.5137825012,42.079788208,1.83274898913
39.7594032288,30.5398921967,41.9881706238,1.82446090487
39.7271385193,30.5633850098,41.8963699341,1.81544579771
39.6924667358,30.5902729034,41.8064231873,1.80614577714
39.6596717834,30.6122226715,41.7144508362,1.79788245491
39.6229629517,30.6320533752,41.6234970093,1.79010004137
39.5860519409,30.6472854614,41.5317382812,1.78347045884
39.5516586304,30.6696987152,41.4404144287,1.77581812985
39.5173530579,30.6871013641,41.3479652405,1.76933420629
39.4842796326,30.6983203888,41.2541313171,1.7633672348
39.4449043274,30.7095737457,41.1627464294,1.75716618009
39.4117851257,30.7230701447,41.0697097778,1.75103248224
39.3890342712,30.732339859,40.9724884033,1.74589063974
39.3554801941,30.7385196686,40.8784751892,1.74144348333
39.3283042908,30.7477645874,40.782585144,1.73522214471
39.3015899658,30.7518177032,40.6861495972,1.7299711553
39.2755012512,30.7508888245,40.5895271301,1.72474952813
39.2472572327,30.7561798096,40.4935646057,1.71979817849
39.2163276672,30.7567501068,40.3984260559,1.71541111421
39.1886863708,30.7589130402,40.3023109436,1.71052859393
39.1626968384,30.7587890625,40.2056884766,1.70616069275
39.1347923279,30.7569179535,40.1096153259,1.70258672909
39.1045417786,30.7559642792,40.0142669678,1.69977416589
39.0736885071,30.7509040833,39.9191360474,1.69739928673
39.0465965271,30.7526416779,39.8227729797,1.6946278062
39.0190124512,30.7501506805,39.7265014648,1.69219293229
38.9940299988,30.7428665161,39.629863739,1.69002025534
38.9673614502,30.7416687012,39.5333557129,1.68866435099
38.940410614,30.7392292023,39.4369888306,1.68730844664
38.9152526855,30.7319793701,39.3404769897,1.68665375893
38.8893165588,30.7323246002,39.2437553406,1.68601167893
38.8649787903,30.7321491241,39.1465797424,1.68579497534
38.8436470032,30.7289657593,39.0488166809,1.6865414005
38.8255348206,30.7300415039,38.950428009,1.68731250505
38.8076324463,30.7269821167,38.8520469666,1.68908878006
38.7894859314,30.724357605,38.7535896301,1.69329459354
38.7703552246,30.7260627747,38.6553611755,1.69925794926
38.7456512451,30.7287788391,38.55834198,1.70683977938
38.7248764038,30.7304878235,38.4602775574,1.71388925063
38.7096290588,30.7307472229,38.3612632751,1.72093872188
38.698638916,30.7300510406,38.261806488,1.72810438436
