X,Y,Z,MaximumInscribedSphereRadius
3.56475520134,8.40081501007,28.4390068054,2.1419001899
3.59154224396,8.38799571991,28.3433189392,2.15436160934
3.61698389053,8.37004184723,28.2479362488,2.16570023573
3.64275622368,8.34058856964,28.1558017731,2.17433947311
3.67654633522,8.29977226257,28.0709819794,2.17463020123
3.70561242104,8.25862216949,27.9845409393,2.17687320429
3.73343110085,8.21848487854,27.8971691132,2.1795452092
3.76495289803,8.1761341095,27.8122158051,2.18185429067
3.79004669189,8.13582706451,27.7242221832,2.18183087768
3.80924057961,8.09367275238,27.6354885101,2.1813284865
3.82573342323,8.05199813843,27.5460777283,2.17528408428
3.83922290802,8.00810146332,27.4572067261,2.16834113299
3.85434532166,7.96387052536,27.3688163757,2.16210347363
3.86835598946,7.9207482338,27.2796325684,2.15540613509
3.89334845543,7.88163566589,27.1910610199,2.14269597493
3.91983270645,7.84199666977,27.1030731201,2.12828854906
3.94626808167,7.79705953598,27.0176868439,2.11516846715
3.97099709511,7.74808883667,26.934091568,2.10307996606
3.99254012108,7.69977426529,26.8492050171,2.09004415998
4.01885604858,7.65018987656,26.7663669586,2.07785989423
4.04478740692,7.59546613693,26.6867218018,2.06672398967
4.06413221359,7.5427107811,26.603925705,2.05669106951
4.08250761032,7.48623800278,26.5234146118,2.04809233447
4.10132455826,7.42632579803,26.4455661774,2.04263371357
4.11895561218,7.36222934723,26.3708248138,2.03717593523
4.14044570923,7.30234766006,26.2935905457,2.03225068421
4.16050434113,7.23994827271,26.2180747986,2.03137549905
4.17742967606,7.17488670349,26.1439495087,2.03090299881
4.1928358078,7.10918951035,26.069934845,2.03056947365
4.20676898956,7.04275369644,25.9964256287,2.0355991411
4.21772956848,6.97091341019,25.9274024963,2.0386454394
4.24955701828,6.90835666656,25.8562831879,2.03501504455
4.28774929047,6.84498882294,25.7892589569,2.02888508591
4.33128118515,6.78726100922,25.7203578949,2.0196152623
4.37110757828,6.72617530823,25.6518344879,2.01018475768
4.40525197983,6.66184806824,25.583272934,2.00152864666
4.44275951385,6.59744262695,25.5166397095,1.99358793183
4.48125505447,6.53308010101,25.4504699707,1.9868549548
4.51699733734,6.46407318115,25.3874187469,1.98153074938
4.55408000946,6.39644145966,25.3237457275,1.97686202741
4.59346866608,6.3284497261,25.261762619,1.97092075919
4.63111305237,6.25667095184,25.2030925751,1.96593163654
4.66941213608,6.18609857559,25.1434173584,1.96212139064
4.70761346817,6.11579036713,25.0833263397,1.95923152232
4.74424791336,6.04245281219,25.0260219574,1.95695472457
4.78074121475,5.96810817719,24.9698390961,1.95707438925
4.81945848465,5.89685964584,24.9112663269,1.95872620701
4.8533873558,5.82249736786,24.8534851074,1.96100677759
4.88681221008,5.74740791321,24.796421051,1.96426441826
4.92022800446,5.6709728241,24.7412166595,1.96805809059
4.95214653015,5.59205102921,24.6886501312,1.9735716904
4.98982906342,5.51592969894,24.6357307434,1.98127979362
5.03024721146,5.44114208221,24.5826892853,1.98910442423
5.0669465065,5.36394929886,24.5308685303,1.99692905483
